"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:AT1G01190",29.9539109119486,1.77936460810267,1.3170271782928,1.35104623308471,0.176680623138661,0.359715319882901
"gene:AT1G01200",14.1110803383539,-7.31356241903358,2.35032158535514,-3.11172839691573,0.00185995534608206,0.0107800121955397
"gene:AT1G01210",99.9472335562415,1.43447752143405,0.639934621261879,2.24160011628284,0.0249872284618787,0.0898643821812859
"gene:AT1G01220",209.662945194811,-0.0519954230971608,0.63173385173967,-0.0823058997930468,0.934403462984434,0.97307784750984
"gene:AT1G01225",13.1708483995286,-7.22501408109366,2.21351692575538,-3.26404284377814,0.0010983455517159,0.00690022066080103
"gene:AT1G01230",121.347565134922,1.02072694011976,0.822414747233737,1.24113404283308,0.214556235425274,0.40820187995114
"gene:AT1G01240",121.890415453007,-0.226785542729511,0.816504856392894,-0.27775161525847,0.781203035597852,0.890160787898855
"gene:AT1G01250",1.66003871787662,-4.24816488077132,3.93280745534353,-1.0801863373706,0.280059211191794,NA
"gene:AT1G01260",444.883208667074,3.91232931388702,0.332032247984757,11.7829799293068,4.77737009525996e-32,4.29695418661512e-30
"gene:AT1G01280",0.388768859232293,0.890418982578685,4.03774409101639,0.220523877320454,0.825463178637414,NA
"gene:AT1G01290",49.9461325763102,0.471108328896963,1.3149450509742,0.358272255215482,0.720139579018916,0.855521764230857
"gene:AT1G01300",517.869005305933,-0.880336857150915,0.331663585956838,-2.65430663607876,0.00794715726784288,0.0364380378969604
"gene:AT1G01305",0,NA,NA,NA,NA,NA
"gene:AT1G01310",0.518762099336443,-2.59968985431399,3.98725619422231,-0.651999702973949,0.514401364010634,NA
"gene:AT1G01320",2644.17919698364,-0.932335573615876,0.218206244764751,-4.27272635859268,1.93097368674104e-05,0.000196030493261558
"gene:AT1G01335",0,NA,NA,NA,NA,NA
"gene:AT1G01340",108.899302980196,4.19532735177265,0.696458882108606,6.02379761325009,1.70371386369243e-09,3.19620706124287e-08
"gene:AT1G01350",164.852048581155,0.834624086718235,0.570671798448739,1.46252905608267,0.143596288066308,0.315590471877174
"gene:AT1G01355",0.246577990649975,-0.952956380437369,4.07535361317526,-0.233834035249492,0.815113825640773,NA
"gene:AT1G01360",18.5006113151662,-3.71766346571549,1.57637600078238,-2.35836086306209,0.018355839454546,0.0709179441632077
"gene:AT1G01370",11.8729156985584,-1.39566841455615,1.76010258672264,-0.792947198126062,0.427808586983857,0.636553778777464
"gene:AT1G01380",0,NA,NA,NA,NA,NA
"gene:AT1G01390",82.513877834893,-1.48650373010371,1.13994736334985,-1.30401084988299,0.192229883057048,0.380379553364794
"gene:AT1G01400",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G01410",0,NA,NA,NA,NA,NA
"gene:AT1G01420",16.139379728904,0.0511099103120272,2.00489796821591,0.0254925243689624,0.979662111240525,0.991793260460768
"gene:AT1G01430",78.0007059512466,-0.0285085664670032,1.03208544373815,-0.0276222929409283,0.977963401252087,0.991319658423385
"gene:AT1G01440",188.448664293868,1.02507214373635,0.489823315547137,2.09273856756153,0.036372498406972,0.119003543997518
"gene:AT1G01450",33.7843116904054,-0.749757103756259,0.997689847134582,-0.751493167851313,0.452355910985441,0.657723717679995
"gene:AT1G01453",0,NA,NA,NA,NA,NA
"gene:AT1G01460",0,NA,NA,NA,NA,NA
"gene:AT1G01470",888.489631761488,1.11558892675573,0.347213649071068,3.2129754395899,0.00131367522726087,0.00806861530639776
"gene:AT1G01480",1401.68887750156,8.44292995769207,0.410149527212501,20.5850047300377,3.74001071135612e-94,2.5709902204351e-91
"gene:AT1G01490",765.192700829988,1.34103477911305,0.287711705310457,4.66103656667705,3.14620814676266e-06,3.7450967476121e-05
"gene:AT1G01500",98.3666526369402,-0.748464394114146,0.806576087117938,-0.927952621046035,0.353432146759349,0.56709676953158
"gene:AT1G01510",284.320359025065,-0.333711838166621,0.487448738265424,-0.684609092135776,0.493590628097021,0.692261710455216
"gene:AT1G01520",4.64325809156426,-0.946030571182551,2.8766036780003,-0.328870667314238,0.742253446270975,0.868212539336028
"gene:AT1G01530",0,NA,NA,NA,NA,NA
"gene:AT1G01540",339.131893674453,-0.163061350447977,0.322408873010631,-0.505759500119589,0.613025492967757,0.783240271400159
"gene:AT1G01550",1283.17294501343,2.30158652845811,0.30733542971492,7.48884217674815,6.94838316233211e-14,1.98137006086768e-12
"gene:AT1G01560",408.952225445754,7.79195029482395,0.646265813007515,12.0568814534111,1.78411296637135e-33,1.71703031883579e-31
"gene:AT1G01570",15.3097271497617,-5.25265937554434,1.95958315336367,-2.68049833278472,0.00735126306633175,0.0340956895182538
"gene:AT1G01580",8.91736509091743,-1.31866336308674,2.38215450046914,-0.553559125920275,0.579880605747064,0.761775996411377
"gene:AT1G01590",0.0714748326794462,0.894356713011744,4.06130499786551,0.220214121687928,0.825704399052282,NA
"gene:AT1G01600",0.634588053105694,0.757975636689274,3.99079625384898,0.189930928184628,0.849363256384936,NA
"gene:AT1G01610",43.7737837267663,1.84323361590022,1.38877694652745,1.32723517661286,0.184430899511363,0.370852430577623
"gene:AT1G01620",1637.15279229668,-0.295409622768204,0.258429961107651,-1.14309355425375,0.252999750221484,0.455158350524641
"gene:AT1G01630",65.0770871148397,1.69563946228226,1.02275662318458,1.65791100623969,0.0973354303162706,0.242745836062137
"gene:AT1G01640",42.6991886707658,1.90984080769416,1.05254052274757,1.81450572820577,0.0695999016517556,0.191873232167429
"gene:AT1G01650",358.043145714623,-0.357793327266605,0.450501620133777,-0.794210966789327,0.427072625135401,0.635830918118216
"gene:AT1G01660",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G01670",0.9945665497957,-1.83438729066636,3.93501186395151,-0.46617071411426,0.641093310069319,NA
"gene:AT1G01680",34.5337377322115,7.70144642652606,1.60616020336178,4.79494287705955,1.6272119211502e-06,2.02460084410466e-05
"gene:AT1G01690",59.5533095591675,-0.646553243852509,1.40372136905211,-0.460599416741163,0.645086030140371,0.805019184915836
"gene:AT1G01695",5.9825510445513,-6.07531358845423,3.44828735381388,-1.76183506914956,0.0780971676875586,0.207999762508666
"gene:AT1G01700",53.6226860806663,-1.13612278510613,0.955915013636419,-1.18851861190481,0.234629151596569,0.433419644867199
"gene:AT1G01710",151.149607224471,-0.158660584518988,0.471668135525723,-0.336381817148076,0.736582959244916,0.865203230815031
"gene:AT1G01715",10.4305180579787,0.659828924434112,2.02032977389569,0.326594664375905,0.743974479649418,0.869222579113229
"gene:AT1G01720",116.76960458484,-0.350819242455489,0.692367831066416,-0.506694890655364,0.612368916108623,0.782795663647832
"gene:AT1G01725",49.3084749646885,-0.844280883953348,1.19679095226288,-0.7054539327499,0.480527790789252,0.681641898232111
"gene:AT1G01730",84.10718893434,1.73581153923963,0.749997539789939,2.31442297760843,0.0206445316909375,0.0777928633490924
"gene:AT1G01740",72.7402389004364,2.25780223824325,0.75419210617615,2.99366994132383,0.00275643954030996,0.0150342726755132
"gene:AT1G01750",13.0012610556355,-0.933568559623083,1.81490382757596,-0.514390099044524,0.606979280100673,0.779675152497289
"gene:AT1G01760",16.830880605954,-1.06595302754329,1.93426316952541,-0.551089967661863,0.58157200234135,0.762748562351207
"gene:AT1G01770",164.428353890015,-1.71512297254002,0.482770769143922,-3.55266532723466,0.000381349299270869,0.00277617674446509
"gene:AT1G01780",39.721576971981,-0.592111616534261,1.40975779168794,-0.42000946547372,NA,NA
"gene:AT1G01790",599.922787653885,-0.0577448647959791,0.403423830996191,-0.143136970003451,0.886182007705989,0.947518680386895
"gene:AT1G01800",237.430264645795,-0.0479107521470115,0.464274913087565,-0.1031947899756,0.91780837483434,0.963597940149207
"gene:AT1G01810",4.77328132558783,-5.7605152043174,3.58121099108468,-1.60853834601146,0.10771732492985,0.260302905586501
"gene:AT1G01820",253.964113202477,0.775189139880842,0.450166707941083,1.72200459564482,0.0850686859994939,0.221121143567624
"gene:AT1G01830",69.6324559753806,0.0786461901162678,1.44294279090489,0.0545040251158867,NA,NA
"gene:AT1G01840",16.6539555966123,-1.88731650134704,1.66530650885761,-1.1333147929877,0.25708208171803,0.459837924812623
"gene:AT1G01860",47.9473304516345,0.662444007765326,1.2333346043434,0.537116209528556,0.591187344709236,0.769122947682554
"gene:AT1G01880",34.5506776048919,0.295549054642427,1.54115238481613,0.191771467607137,0.847921221667389,0.926443738338709
"gene:AT1G01900",302.836172582911,-0.0159304746149846,0.462284868641521,-0.0344602986072163,0.972510100653346,0.98829665186845
"gene:AT1G01910",255.877284817332,0.215350008808539,0.446798051038805,0.481985112307115,0.62981652224708,0.794619062677753
"gene:AT1G01920",80.4618934513111,-0.497268568321728,0.672994990642794,-0.738888959406332,0.459974427021915,0.664185129131119
"gene:AT1G01930",188.858932185041,1.17568001178537,0.50654073114521,2.32099797607063,0.0202869530838102,0.0767761055755364
"gene:AT1G01940",64.711286795558,1.52004474329074,0.769639987813363,1.97500749358069,0.0482672976231025,0.146736620449571
"gene:AT1G01950",167.287668123735,-0.391911375368241,0.641311078647594,-0.611109629034804,0.54112700557717,0.730407615943154
"gene:AT1G01960",753.633084781207,-0.334011922023226,0.245770497644957,-1.35903993857613,0.174133933309407,0.356011731719727
"gene:AT1G01970",82.9555608359308,-1.28024636962088,0.697012814620806,-1.83676159572097,0.0662450976723713,0.18514384202088
"gene:AT1G01980",0.145286888398832,-0.952956380437369,4.07535361317527,-0.233834035249492,0.815113825640773,NA
"gene:AT1G01990",120.508608168367,0.644772130360147,0.665147587985993,0.969367012684296,0.33236210487431,0.544871380708468
"gene:AT1G02000",51.6247457082121,-7.02409699169456e-05,0.878940497858281,-7.99155006375314e-05,0.99993623665594,0.999974677917679
"gene:AT1G02010",69.8379441990542,0.484918426086405,0.748744468384184,0.647642081594105,0.517216472913958,0.712116070861793
"gene:AT1G02020",68.4694686866307,-2.3256191528852,0.955262012303889,-2.43453536614138,0.0149109226429847,0.060179250807838
"gene:AT1G02030",2.27836573221448,4.73231484398722,3.92821726601752,1.20469783708906,0.228319971320622,NA
"gene:AT1G02040",0,NA,NA,NA,NA,NA
"gene:AT1G02050",19.8916645541783,-1.66177114121285,1.6942920938002,-0.98080558086392,0.326688625618026,0.538425360885661
"gene:AT1G02060",31.346420976102,-0.50828871808223,1.05905220953657,-0.479946799133397,0.631265222792688,0.795610434579532
"gene:AT1G02065",0.932081488207119,1.06279772895967,3.93325461768995,0.270208219976327,0.787000069207397,NA
"gene:AT1G02067",0,NA,NA,NA,NA,NA
"gene:AT1G02070",0.350330410517264,-1.89672927679577,4.02981859972449,-0.470673612188261,0.637873831110738,NA
"gene:AT1G02080",1793.37675630764,0.351391112286885,0.19838032488904,1.77130021580229,0.0765107915997479,0.205108595642332
"gene:AT1G02090",250.626679041805,1.49134884434006,0.385658016055218,3.86702410491717,0.000110171541812121,0.000926018269344848
"gene:AT1G02100",159.561851162267,0.362609084230085,0.453687818935389,0.799248005117205,0.424146621338129,0.633406328459641
"gene:AT1G02110",88.725567904786,-0.609251689946582,0.647716270893525,-0.940615076885623,0.346902152755929,0.560534706499201
"gene:AT1G02120",552.045658704136,1.4828935597229,0.418245341594548,3.54551124005209,0.000391852275421392,0.00284081830407192
"gene:AT1G02130",142.076760645257,-1.44329264785873,0.582702144835844,-2.47689606199291,0.0132530490416656,0.0548944884772927
"gene:AT1G02140",612.449487727558,0.85061285912583,0.277653952129164,3.06357194847393,0.00218711605706499,0.0123707346066374
"gene:AT1G02145",141.689031470317,-0.815529733808746,0.73204844104945,-1.11403793530332,0.265262912604604,0.470015699329229
"gene:AT1G02150",208.29797008105,-0.54406964640197,0.589490561666762,-0.922948867686082,0.356033852438292,0.569353251260521
"gene:AT1G02160",107.894214741203,-0.39219574832336,0.537391448069463,-0.729813899592732,0.465503947099426,0.668658206997743
"gene:AT1G02170",349.327366442924,2.07814227015237,0.417477608157847,4.97785325378847,6.42933700652283e-07,8.49944221851315e-06
"gene:AT1G02180",12.0264469291996,-0.525017186325966,2.03712162485939,-0.257725007637776,0.796619144618877,0.898590334093281
"gene:AT1G02190",0.175227252546735,-0.0469069885077938,4.0583339919192,-0.0115581883110639,0.990778105324331,NA
"gene:AT1G02205",0,NA,NA,NA,NA,NA
"gene:AT1G02210",0,NA,NA,NA,NA,NA
"gene:AT1G02220",59.9107074066883,5.14537685858873,0.930236872005679,5.53125447230962,3.17948673229784e-08,5.04523995245415e-07
"gene:AT1G02230",10.2707467878307,1.62232322140006,3.13695638563752,0.5171647361206,0.605041166372684,0.778360671724463
"gene:AT1G02250",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G02260",59.1196638386411,2.03773301774317,1.41503901066413,1.4400543040766,0.149852035963776,0.324073143572258
"gene:AT1G02270",111.661913891202,0.463027629238971,0.705600577524335,0.656217758301086,0.511684024429899,0.70743385305464
"gene:AT1G02280",130.60460411696,-1.58028488829317,0.783742899848238,-2.01633072350534,0.0437654042787773,0.136952772160284
"gene:AT1G02290",56.3129414604125,-1.97500320572403,0.780357685342707,-2.53089479711688,0.0113771967003537,0.0488159344824806
"gene:AT1G02300",100.532380182213,-0.129398109510164,1.11249764588035,-0.116313153550781,0.90740436134281,0.958233343234016
"gene:AT1G02305",289.53095251248,-0.511916652833428,0.355915865849138,-1.43830804398704,0.15034667053304,0.324534340520349
"gene:AT1G02310",8.24629372732271,-5.67144831069624,2.75725006539865,-2.05692199698117,0.0396937296859602,0.126956614987598
"gene:AT1G02320",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02330",227.07161324941,0.992666354820117,0.443429797546754,2.23860994527652,0.0251813065758408,0.0904271994350343
"gene:AT1G02335",243.457742338225,0.48648704443964,0.674934960728811,0.720790998756857,0.471038114337863,0.673091434652946
"gene:AT1G02340",4.5529078259417,3.05411187153087,3.10578323192828,0.983362856793671,0.325428884128026,0.537070664639993
"gene:AT1G02350",0.518762099336443,-2.59968985431399,3.98725619422231,-0.651999702973949,0.514401364010634,NA
"gene:AT1G02360",26.3347756436202,4.86965886607802,1.52933648283225,3.18416445350187,0.0014517251084733,0.00876499525969077
"gene:AT1G02370",42.1631196159522,0.710288164341075,1.32659238139603,0.535423069137189,0.592357341520686,0.770104618734085
"gene:AT1G02380",8.15619396374957,-4.72862635983063,2.12833202271081,-2.22175220283905,0.0263000565083784,0.0935545162951889
"gene:AT1G02390",0,NA,NA,NA,NA,NA
"gene:AT1G02400",271.753590919346,6.10286853083521,1.62247993743751,3.76144468108115,0.000168934786646913,0.00135938828318553
"gene:AT1G02405",20.4368101515228,7.89606493931226,2.04744673307364,3.85654230303644,0.000115002203532302,0.000964935664162922
"gene:AT1G02410",125.200554896375,0.512144083491017,0.667146537989943,0.767663555647107,0.44268709316034,0.64935537030561
"gene:AT1G02420",39.1005756949391,-1.36943709749186,1.23576311301819,-1.10817120455003,0.267787884262943,0.472922396210031
"gene:AT1G02430",13.5565679528328,0.0256923145054362,1.82182690784493,0.0141025002950626,0.988748205707528,0.995627803476772
"gene:AT1G02440",4.05169798984563,3.94714594341352,3.38178004171012,1.16717997466728,0.243137696156908,0.443768387984174
"gene:AT1G02450",35.9224954745698,5.55582384633414,1.29074730464324,4.30434665743484,1.67479246363511e-05,0.000172019238740921
"gene:AT1G02460",135.003985026309,4.5995215084714,0.806733939470516,5.70141069246473,1.18819981677015e-08,2.0167963027506e-07
"gene:AT1G02470",34.1110332792771,3.49528646316934,1.71961409128574,2.03259933777115,0.0420930184745522,0.132824085495604
"gene:AT1G02475",309.519791440163,-0.485445101208311,0.437046852611729,-1.11073926812963,0.266680594478523,0.471668787055415
"gene:AT1G02490",0,NA,NA,NA,NA,NA
"gene:AT1G02500",1894.20081065798,0.435782056642696,0.218869396374238,1.99105980032753,0.0464743132662463,0.142646720100257
"gene:AT1G02510",0.0714748326794462,0.894356713011744,4.06130499786551,0.220214121687928,0.825704399052282,NA
"gene:AT1G02520",94.3765466562652,4.58081936634025,1.00461464768752,4.55977759918657,5.12078238481218e-06,5.85649550462655e-05
"gene:AT1G02530",0,NA,NA,NA,NA,NA
"gene:AT1G02540",0.0714748326794462,0.894356713011744,4.06130499786551,0.220214121687928,0.825704399052282,NA
"gene:AT1G02550",0,NA,NA,NA,NA,NA
"gene:AT1G02560",803.273980123864,-0.68167012733986,0.327185294643106,-2.08343754594297,0.0372113589018087,0.121048544218694
"gene:AT1G02570",0.493155981299951,-2.41389704023335,3.99806914004048,-0.603765706815393,0.545999422155495,NA
"gene:AT1G02575",0,NA,NA,NA,NA,NA
"gene:AT1G02580",0.142949665358892,1.37012850317956,4.04941046248999,0.338352586350821,0.735097499800885,NA
"gene:AT1G02590",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G02610",62.4200537395347,-2.93889987437432,1.23124864004683,-2.38692639226999,0.0169898925916137,0.0667118426363484
"gene:AT1G02620",7.94305400508562,-5.29953342108172,2.30126235650433,-2.30288102792931,0.0212855378858782,0.0794307935687057
"gene:AT1G02630",0.456544148000697,-2.40980055541278,3.99832292108874,-0.602702833906319,0.546706395976841,NA
"gene:AT1G02640",280.078243231796,-1.62234895378818,0.472890267369579,-3.43070912161586,0.000602005753900166,0.00407863666000366
"gene:AT1G02650",8.28482189746416,-6.54378128761897,2.82895928741534,-2.31314084890831,0.0207148964528641,0.0780121946634177
"gene:AT1G02660",133.157192839724,0.860342628458369,0.546248228835902,1.57500305363338,0.115255739705013,0.272398688283766
"gene:AT1G02670",8.19796049348338,-0.442002606216202,2.32981901562715,-0.189715425641001,0.849532132422307,0.927419527322733
"gene:AT1G02680",128.181406618181,1.2110572317485,0.629620809337213,1.92347078398402,0.0544209522268609,0.160388070504152
"gene:AT1G02690",109.823242798259,0.43879352211517,0.562259636765725,0.780410851896169,0.43514908236426,0.642854366209784
"gene:AT1G02700",6.54807817859449,-6.21615549515548,2.69773030500703,-2.30421680166405,0.021210476508372,0.0792543001068077
"gene:AT1G02705",81.765392913372,-2.50297492432639,0.895951065788835,-2.79365137215688,0.00521166309802839,0.0257635144398222
"gene:AT1G02710",48.5141676493444,-2.41872652756371,1.26690102725211,-1.9091677057125,0.0562404608538534,0.1644911701132
"gene:AT1G02720",105.393416615882,-0.50966785692852,0.952672201544174,-0.534987644336012,0.5926584011544,0.770223858198729
"gene:AT1G02730",424.027715568064,-1.05518427789836,0.471000220137256,-2.24030527542188,0.0250711110042407,0.0901155452118815
"gene:AT1G02740",59.139681715965,0.300251077772361,0.95023865050259,0.315974389816237,0.752021947005348,0.874089277533752
"gene:AT1G02750",158.191463127606,2.13609014731056,0.587932578577885,3.63322296661536,0.000279902945980485,0.00211029060095275
"gene:AT1G02770",0.207504839734577,-1.48582635133178,4.05194458715346,-0.366694637444584,0.713846807045646,NA
"gene:AT1G02780",2039.321714426,-0.0642570977319706,0.180675748250884,-0.355648715193054,0.722103656308869,0.856613525561226
"gene:AT1G02790",0.288236553757724,0.370595851014235,4.0442511865013,0.0916352209405765,0.926987866901703,NA
"gene:AT1G02800",0.285016439365005,1.83167932344081,4.04073041741006,0.453304015419777,0.650329841806251,NA
"gene:AT1G02810",8.6410408101854,-6.61022300075312,2.97310397944806,-2.22334067239057,0.0261928369142121,0.0932765448519435
"gene:AT1G02813",2.34895767354114,4.77481709391515,3.9275988520401,1.21570895445063,0.22409581186136,NA
"gene:AT1G02816",54.13744508314,0.585475057700988,1.06208184699015,0.551252296948842,0.581460734448142,0.762702089858996
"gene:AT1G02820",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02830",0,NA,NA,NA,NA,NA
"gene:AT1G02840",586.960310151036,0.776399861566893,0.283617732437809,2.73748702132769,0.00619105629258933,0.0295520410268929
"gene:AT1G02850",133.725982985178,0.408518156287446,0.772928735844589,0.528532757733548,0.597129617135702,0.772987482051784
"gene:AT1G02860",152.390796995968,1.18863202486336,0.495308336688659,2.39978198794281,0.016404838959348,0.0649034868453861
"gene:AT1G02870",84.3079372300688,0.831739160440126,0.635177355248457,1.30945971793151,0.190378674201466,0.378359186477007
"gene:AT1G02880",23.3934424662033,-0.387551585136628,1.63187354896085,-0.237488735192389,0.812277657280374,0.907412672509149
"gene:AT1G02890",749.3425473153,0.552726994541966,0.237818294120057,2.3241567541601,0.0201170941626353,0.0763133284277502
"gene:AT1G02900",17.5527536925679,2.84693952761142,1.8095529990893,1.5732833075595,0.115653232727487,0.273140297366708
"gene:AT1G02910",141.350230201189,-0.759946905734061,0.589279525185507,-1.28962041485291,0.197182484037896,0.38648825259582
"gene:AT1G02920",788.940592103182,7.8286873110433,0.451012937615551,17.3580105094825,1.71566284798438e-67,5.69363422379368e-65
"gene:AT1G02930",2230.09943205063,7.17719866521117,0.298925286106269,24.0100085165082,2.18597730187424e-127,3.23659162357502e-124
"gene:AT1G02940",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02950",157.009658506996,-0.36323226048575,0.624036351301109,-0.582069072944893,0.560520155881689,0.746894562852942
"gene:AT1G02960",54.6548963542,-0.343882395472904,0.81900664328827,-0.419877418933056,0.674575004577726,0.826493933043416
"gene:AT1G02965",0,NA,NA,NA,NA,NA
"gene:AT1G02970",8.3994198279175,-3.8955562575471,2.41028570458127,-1.61622178239814,0.10604637089779,0.257855046366935
"gene:AT1G02980",8.89845330076317,3.42379221254384,2.64463946683137,1.29461586559698,0.195452776490474,0.384375706019542
"gene:AT1G02990",284.57715876033,0.641370590627007,0.440875338613864,1.45476631249893,0.145733967302646,0.318317135176115
"gene:AT1G03000",140.923617398153,-1.67079262562677,0.989465576834633,-1.68858085085865,0.0912997829131939,0.232209951317804
"gene:AT1G03010",0.63034822020179,-0.0240545357294639,3.99386288662555,-0.00602287469858231,0.995194470319816,NA
"gene:AT1G03020",4.00514491213899,-5.50881515221773,3.82271506673013,-1.44107396341466,0.149563788301107,0.323752113947336
"gene:AT1G03030",85.0690543308451,-0.859639411500302,0.853176350283907,-1.00757529344812,0.313658394749304,0.524549584496583
"gene:AT1G03040",484.835272872321,0.507230285224964,0.325914971133807,1.55632704892442,0.119630342568097,0.279345485108665
"gene:AT1G03050",2.14884393435618,0.391041689154504,3.8130898751011,0.102552444857895,0.91831818726015,NA
"gene:AT1G03055",2.3983791908496,-2.24995840850708,3.86565701707923,-0.582037774837842,0.56054123690299,NA
"gene:AT1G03060",1066.23207876082,0.477707795848362,0.266945682552944,1.78953183014533,0.0735292060276023,0.199815072373188
"gene:AT1G03070",14.73771300982,0.799466232855003,1.91088814690903,0.418374164991387,NA,NA
"gene:AT1G03080",2465.86843159154,1.27188805921802,0.226857912950304,5.60654042293266,2.06410784799931e-08,3.35273821588951e-07
"gene:AT1G03090",226.261687033583,-0.554726999294869,0.408693953113516,-1.3573163856936,0.174680703102662,0.356851429985145
"gene:AT1G03100",19.4867461753273,-2.04010859027736,1.69387492132916,-1.20440332670875,0.228433726870471,0.425738344793931
"gene:AT1G03103",0,NA,NA,NA,NA,NA
"gene:AT1G03106",0,NA,NA,NA,NA,NA
"gene:AT1G03110",65.8447145187503,0.0753661997524652,0.839562721991999,0.0897683970217814,0.928471262290829,0.969838544341123
"gene:AT1G03120",10.1960112361372,-6.85403970201312,2.32678799223082,-2.94570873018894,0.00322215663012958,0.0171895983416669
"gene:AT1G03130",2557.52884093536,0.240807225933842,0.21104827212665,1.1410054368478,0.253867660508911,0.456122909500188
"gene:AT1G03140",255.398426913399,-0.210943175980015,0.395803508875313,-0.532949231752433,0.594068724127102,0.771132308491147
"gene:AT1G03150",81.0781040384841,0.0868450897628837,0.648365934636643,0.133944559890478,0.893446414042686,0.95105942802199
"gene:AT1G03160",283.489474890562,-1.03217407307564,0.404159114538577,-2.55388047911293,0.0106529817443641,0.046213340684138
"gene:AT1G03165",14.3082223996149,-7.3368717974719,2.06483425185898,-3.55324975400155,0.00038050302633213,0.00277211288828192
"gene:AT1G03170",24.0758777771061,0.462569287000336,2.16120517154174,0.214033028002775,0.830521301301818,0.917147103124349
"gene:AT1G03180",6.03029630152464,-0.145259625241063,2.73802469986204,-0.0530527081250883,0.957689911799298,0.981764775368177
"gene:AT1G03190",103.035131664413,1.52227305556506,0.791938324643876,1.92221162708549,0.0545791343935347,0.160657467320195
"gene:AT1G03200",7.32585269303745,4.82470901929078,3.01101778031056,1.60235155396298,0.109077891385271,0.262572693019472
"gene:AT1G03210",83.3155720231166,0.987061509125299,0.618865660494159,1.59495278561286,0.110722794298107,0.265536050915768
"gene:AT1G03220",573.98490826949,3.82800467792012,0.421026697693799,9.09207111778958,9.71701016719752e-20,4.31946909233759e-18
"gene:AT1G03230",148.591651635311,2.72305193270522,0.819277030526512,3.32372546921673,0.000888235885057411,0.00574874388553633
"gene:AT1G03240",0,NA,NA,NA,NA,NA
"gene:AT1G03250",144.934739827558,1.33527397170573,0.648782200562773,2.0581236207582,0.0395782681034123,0.126692583478211
"gene:AT1G03260",34.1184942039848,-1.47904942784194,1.00162399320106,-1.47665135607934,0.139769117764957,0.309975340331822
"gene:AT1G03270",30.3921428695747,-3.22079812163734,1.64433607357602,-1.95872253451991,0.0501452899167133,0.150953478310431
"gene:AT1G03280",336.832842611358,0.156841428689917,0.46453224325386,0.337633029714593,0.735639748254781,0.864760832686456
"gene:AT1G03290",360.047143510722,0.544845375846427,0.420380082114232,1.29607799947661,0.194948613767516,0.38379573670831
