"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:AT1G05590",56.6201743092379,-2.95202003544227,0.776087007780794,-3.80372304373902,0.000142537535639634,0.00116797040697815
"gene:AT1G06470",210.312446853412,-1.62983039244966,0.414583830506047,-3.93124447342837,8.45072838537817e-05,0.000728109310482359
"gene:AT1G06475",45.5291034072246,-9.0122538546357,1.63466332105571,-5.5132171490918,3.52333075705772e-08,5.54061032776528e-07
"gene:AT1G07050",183.124894533104,-1.68423769509148,0.486680125628275,-3.46066668105099,0.000538839538741057,0.003726763723208
"gene:AT1G07200",207.39435686226,-1.99627008765771,0.435141868784034,-4.58763045081393,4.48305298516395e-06,5.18568532803099e-05
"gene:AT1G07410",9.22235586670387,-6.70263126425103,2.40834947676881,-2.7830808314596,0.00538453894024315,0.0264257025807751
"gene:AT1G07440",123.706624956069,-2.75737848771546,0.691169730784984,-3.98943756490004,6.62301487027022e-05,0.000586113978036603
"gene:AT1G07820",180.416570116352,-1.62335746819354,0.617816580678232,-2.62757186997383,0.00859966735155698,0.03891076567531
"gene:AT1G07870",56.1359950258636,-2.45330825548116,0.962101712766356,-2.54994687456391,0.0107739335259325,0.0465910295455287
"gene:AT1G08125",55.1877629172512,-2.21886732754469,0.869477456404866,-2.55195498307606,0.0107120358414657,0.0463963244546653
"gene:AT1G08210",66.7522653350177,-2.31458390305556,0.750132642645815,-3.08556616719374,0.00203165014655343,0.0116142566144522
"gene:AT1G08390",22.2265987949675,-6.87383962350625,1.85281327405928,-3.70994731079755,0.000207302386121713,0.0016226743912447
"gene:AT1G08400",42.5902024968243,-4.18283089741844,0.979287399023264,-4.27130064329468,1.94336207432255e-05,0.000196731598892026
"gene:AT1G08550",424.908307274226,-1.25373527581142,0.432594676074274,-2.89817546343581,0.00375340538145248,0.0195522454079019
"gene:AT1G08560",137.624425497802,-2.72842895338856,0.562419894469691,-4.8512312246017,1.22697400747777e-06,1.54560181256101e-05
"gene:AT1G08660",104.098048560285,-2.25377426179478,0.680802944669849,-3.31046491417238,0.000931411281323641,0.00599391653056417
"gene:AT1G08880",281.016189762173,-2.1628237811867,0.379707820364244,-5.69602116467329,1.22635660361656e-08,2.07424533448256e-07
"gene:AT1G09200",161.726849481458,-2.39414028619145,0.819207432053262,-2.92250801508328,0.00347224684218538,0.0182955946395796
"gene:AT1G09210",565.667453219048,-1.06892170158863,0.286140963859175,-3.73564723894164,0.000187232987480017,0.00148368075052094
"gene:AT1G09240",39.8813073513572,-8.81945138080775,1.5471114238787,-5.70059224221671,1.19391907282661e-08,2.02293611916959e-07
"gene:AT1G09340",1273.9023882179,-1.17365606692174,0.271361987031414,-4.32505701981712,1.52492413209071e-05,0.00015763555152783
"gene:AT1G09460",184.892040474992,-2.10092331443851,0.528083770979322,-3.97839022877447,6.93834309842704e-05,0.000611489139004229
"gene:AT1G09470",25.9520003059212,-8.19828547052521,1.74190918997282,-4.70649418334668,2.52013172745431e-06,3.0393167600276e-05
"gene:AT1G10120",249.15144361252,-1.92088194287935,0.590170699227534,-3.25479042824993,0.00113476068747468,0.0070984314957792
"gene:AT1G10240",35.6716327242928,-3.51070579302455,0.94842250793018,-3.70162639927879,0.000214221891969668,0.00166936962616687
"gene:AT1G10380",261.178633363243,-1.8587691735838,0.511005008827344,-3.63747740525932,0.000275321335925565,0.00208063803450934
"gene:AT1G10460",8.06203164402373,-6.51047657680097,2.52181059901725,-2.58166754447702,0.00983242520753655,0.0433473477770645
"gene:AT1G10470",338.370810207413,-2.03922881353425,0.446695391906126,-4.56514405674191,4.99151453616212e-06,5.72566578021744e-05
"gene:AT1G10657",80.2815852981405,-2.57686535078946,0.984117701729041,-2.6184523926986,0.00883296158649535,0.0397793272383861
"gene:AT1G10750",44.6410721373622,-4.50756428394268,1.28260117112905,-3.51439277103945,0.000440760579296404,0.00313632518680118
"gene:AT1G10810",21.5912173049575,-5.63155837991399,1.73300720690769,-3.24958739782896,0.00115572558713847,0.00721784753447151
"gene:AT1G10820",244.015965949488,-1.20101286389936,0.419953700239483,-2.85986970281358,0.00423815099934153,0.0216496630667001
"gene:AT1G10960",916.811496284426,-2.06080222229516,0.343141876571824,-6.00568558662586,1.90525089963248e-09,3.55696113638467e-08
"gene:AT1G11220",9.2571917911807,-5.84495619924161,2.25491409719011,-2.59209705883036,0.00953928547219333,0.0423035630803018
"gene:AT1G11380",69.8797866060111,-6.01990039944548,0.987405615132404,-6.09668438905754,1.0829102398247e-09,2.07815117608632e-08
"gene:AT1G11430",271.248533118808,-1.09564377201546,0.38675119590877,-2.83294216955417,0.00461217291886638,0.0232091776058406
"gene:AT1G11440",102.030803199459,-2.14343521647565,0.670771122837912,-3.19547926781219,0.00139598812042342,0.008491129237978
"gene:AT1G11860",2032.47776192311,-1.53116902206356,0.275453520908378,-5.55872009555056,2.71760108459415e-08,4.36630932189217e-07
"gene:AT1G11960",178.156547560729,-1.83815221746369,0.46277549305865,-3.97201719847929,7.12665731826877e-05,0.000626364840465924
"gene:AT1G12020",56.7188619466168,-4.18762993057266,0.944157265118462,-4.43530975747695,9.19399931991094e-06,9.95309892630179e-05
"gene:AT1G12280",124.755697257974,-1.72100557206207,0.621872459406615,-2.76745745213454,0.00564954194117443,0.0273979297767008
"gene:AT1G12300",22.7137566214028,-5.818112165773,1.59217275025575,-3.65419654672423,0.000257988586918401,0.00196897871570395
"gene:AT1G12450",85.7596574546949,-2.46450324159096,0.664577488097597,-3.70837605204743,0.000208592721411362,0.00163078501288623
"gene:AT1G12550",17.616856900464,-5.81373894683596,1.8138424362402,-3.20520615830717,0.00134965774114834,0.00825753725417141
"gene:AT1G12730",38.8131844512152,-3.36757775492884,0.966172727642097,-3.48548210747707,0.000491251075574159,0.00344466327965443
"gene:AT1G12780",852.012669456991,-1.22769356556841,0.298188406188741,-4.11717404194222,3.8354643178895e-05,0.000362064821926126
"gene:AT1G13250",99.7797456812859,-1.73453643470123,0.5818559937548,-2.98104076149154,0.00287270553061284,0.0155713421721306
"gene:AT1G13640",194.229206896075,-2.35651561714184,0.604509298104427,-3.89822890157558,9.68988003029806e-05,0.000823447288402548
"gene:AT1G14160",22.3692219511964,-7.98679168268663,1.81049346580685,-4.4113893993687,1.02709414453438e-05,0.00011056771864652
"gene:AT1G14185",13.3594881372859,-7.24154221410559,2.08502587964664,-3.47311862399177,0.000514447923077734,0.00357776019251872
"gene:AT1G14345",235.704955309466,-1.54788031686431,0.481655454733316,-3.21366715907193,0.0013105149099179,0.00805389239658354
"gene:AT1G14360",64.8971831048832,-3.90127628659812,0.874471055313387,-4.46129836189948,8.14645758562634e-06,8.90926225046227e-05
"gene:AT1G14690",462.920192109479,-1.33840594850458,0.459229575326302,-2.9144593911522,0.00356305160982781,0.0187074788286868
"gene:AT1G14700",113.872826439949,-2.2576595642056,0.824785079655677,-2.73727013241814,0.00619513986913373,0.0295597551316525
"gene:AT1G14720",382.454414760542,-1.98969181768836,0.420473662670758,-4.73202484324526,2.2229119875373e-06,2.69947065843016e-05
"gene:AT1G14900",94.3329293792808,-3.15878588670559,1.13577008167322,-2.78118427107366,0.00541609848567193,0.0265535057697945
"gene:AT1G15550",22.0166248008895,-7.95999558802687,1.81524113548628,-4.3850899103245,1.15937881486427e-05,0.000123155206559092
"gene:AT1G15570",50.6438028235052,-3.03629277127013,1.15547796994594,-2.6277374820155,0.00859548207803026,0.03891076567531
"gene:AT1G15690",3652.33163682778,-1.3394497873357,0.225566647681363,-5.93815531287148,2.88246913154461e-09,5.28397769942579e-08
"gene:AT1G15740",615.344518057744,-1.31189938013114,0.299733786513331,-4.37688188372714,1.20389171314423e-05,0.000127251552414059
"gene:AT1G15760",10.7638742590163,-6.92570125920503,2.38867060626473,-2.89939568940192,0.00373882726492506,0.019492130876294
"gene:AT1G15970",98.8944642142922,-2.31483955889911,0.653584534181798,-3.54175999864652,0.0003974669342634,0.00287610659800824
"gene:AT1G16040",29.7010271188901,-5.24338860386961,1.4591882019149,-3.59336005937321,0.000326441003897668,0.00242506230915566
"gene:AT1G16080",303.909651315665,-1.66171635085865,0.535788481100855,-3.10144097805988,0.00192581259740816,0.0111048654508425
"gene:AT1G16320",143.867272705872,-1.78249124383151,0.570763300646234,-3.12299554265897,0.00179020459083533,0.010438611924992
"gene:AT1G16340",51.5564262940608,-3.30974618290108,0.95179788967746,-3.47736238837709,0.000506372908673921,0.00353268058940038
"gene:AT1G16460",206.423676337255,-1.81438311306669,0.440279700061385,-4.12097835265565,3.77266876838037e-05,0.0003564866394393
"gene:AT1G16570",43.3806538480326,-2.55247655223449,0.876985219170316,-2.910512624887,0.00360836388568264,0.0189144303027286
"gene:AT1G16680",293.054256794361,-1.09705461898635,0.398037708996503,-2.75615750515736,0.00584848267211149,0.0281992972126257
"gene:AT1G16790",25.6259428715969,-5.69788495267908,1.50347954834456,-3.78979877641359,0.000150769369073584,0.00122706503844751
"gene:AT1G16880",1985.48099846542,-1.80587819960174,0.220681817073561,-8.18317622878633,2.76458397883007e-16,9.53632839149124e-15
"gene:AT1G17090",20.2442551826606,-4.31065444446002,1.44957711546352,-2.97373240683484,0.0029420151816365,0.0159022488672113
"gene:AT1G17100",230.357839242576,-2.42268428791806,0.474924213200476,-5.10120187722539,3.37503325354678e-07,4.65682007629165e-06
"gene:AT1G17350",32.805975437819,-3.40117440132818,1.28956160113798,-2.63746563043348,0.00835280894249367,0.0379992594008788
"gene:AT1G17850",109.101773449238,-1.45876775417888,0.563332205027313,-2.58953374431727,0.009610600310769,0.0425643890431849
"gene:AT1G18170",139.79537739596,-1.40860004373811,0.558670401212748,-2.52134360560423,0.011690763113989,0.0498616725253755
"gene:AT1G18250",109.543979749529,-2.40183863305765,0.733093909979901,-3.27630416834795,0.00105175222930563,0.0066439536953314
"gene:AT1G18400",57.3804902676386,-4.1454551819057,1.07131490905201,-3.86950199878573,0.000109057887331598,0.000917459010209174
"gene:AT1G18450",169.834072051709,-1.4578651381701,0.550451100158891,-2.64849164212638,0.00808518484098091,0.0369522289759431
"gene:AT1G18610",57.6415028567713,-4.0312837640368,1.01538255295702,-3.97021177121551,7.18087777498382e-05,0.000630842242870327
"gene:AT1G18650",150.220172788897,-1.38028225279691,0.546090934667187,-2.52756851500953,0.0114855411201877,0.0491064905861787
"gene:AT1G18700",148.105138831347,-1.4996309814197,0.582615557684146,-2.57396315913812,0.0100540978223202,0.0441325598367204
"gene:AT1G19000",735.168355411888,-1.58275761367355,0.2961352762393,-5.34471149055056,9.0561182171004e-08,1.35651489060505e-06
"gene:AT1G19050",212.28267846895,-1.60507760300843,0.439467472443499,-3.6523240140709,0.000259877690208074,0.00198261029771106
"gene:AT1G19350",820.989736492816,-1.39666627397482,0.375426402534109,-3.7202132416564,0.000199054638555543,0.00156713330919746
"gene:AT1G19400",211.110715778757,-1.60010289004374,0.563589354078903,-2.83912901913992,0.00452368622243576,0.0228355395776144
"gene:AT1G19510",69.5904574292572,-9.62115137307074,1.42521851743844,-6.75064999180822,1.4718427287289e-11,3.43811029642886e-10
"gene:AT1G19600",101.126837951328,-1.70429087032283,0.584095313723327,-2.91783007033355,0.00352476379499935,0.0185317272674536
"gene:AT1G19680",70.3619764600412,-3.04383536932672,0.934603453826688,-3.25682015924923,0.00112667791622224,0.00705704410395237
"gene:AT1G19740",237.418111750235,-1.67279705814638,0.53676203304818,-3.11645935284738,0.0018303691179123,0.0106277359823759
"gene:AT1G19920",570.69788369689,-1.46078375945744,0.327294253486894,-4.46321236592057,8.07399589481646e-06,8.84509237242045e-05
"gene:AT1G20070",18.0270651345446,-5.20395996303951,1.58375032011476,-3.28584619491184,0.00101676511990128,0.00645897525671942
"gene:AT1G20530",56.6927738153289,-4.84258242482804,1.17875745564506,-4.10820937050022,3.98738557228806e-05,0.000374228732354843
"gene:AT1G20540",62.7196867400756,-2.60257604166256,0.941145080948631,-2.76532927212379,0.00568653632912934,0.027528785528944
"gene:AT1G20670",194.692248623195,-1.5480782481351,0.491610263702296,-3.1489949710907,0.0016383301457376,0.00970294727543302
"gene:AT1G21360",10.8305939593866,-6.05815560532242,2.15595849994263,-2.80995928515489,0.00495477675770292,0.0247007363460932
"gene:AT1G21410",31.6611331161894,-3.31569390292674,1.24024648746271,-2.67341527385412,0.00750832399633215,0.0347063437629437
"gene:AT1G21600",697.535084762516,-1.27279692544238,0.377861220627102,-3.36842432078645,0.000755991484378224,0.00498333016825755
"gene:AT1G21710",34.2955450240819,-5.11268872241496,1.76216745141488,-2.90136372585356,0.00371542342240933,0.0194016467809373
"gene:AT1G21840",16.966562782818,-6.46846437348081,1.97098035887656,-3.28185125962785,0.00103127988741379,0.00653823296210168
"gene:AT1G21880",160.31000550538,-1.82054051864048,0.647388856057518,-2.81212829292003,0.00492148694253995,0.024566592497409
"gene:AT1G22220",22.4913063246465,-5.20769546491242,1.71881655632207,-3.029814581293,0.00244703917475605,0.0136365402535334
"gene:AT1G22590",41.8307995570839,-4.81276506148905,0.988231299393852,-4.87007956987503,1.11553317733976e-06,1.41168853369071e-05
"gene:AT1G22630",152.070519119054,-1.59766367426721,0.48780293749592,-3.27522356152391,0.00105578386715576,0.00666504685963074
"gene:AT1G22910",187.875362374178,-1.18690766501079,0.449060801524312,-2.64308900038012,0.00821534374698919,0.0374621979185072
"gene:AT1G23080",687.68772211167,-1.09898660211631,0.285057161992412,-3.85532008539945,0.000115578305300008,0.000969346936999807
"gene:AT1G23090",922.260528641385,-2.7764981624612,0.459003513745567,-6.04896929830533,1.45775433570025e-09,2.75086818172142e-08
"gene:AT1G23340",108.356104100007,-2.24668208136271,0.629519271887504,-3.56888530930345,0.000358503312749656,0.00263075553328455
"gene:AT1G23820",960.712118125399,-1.01975123289785,0.287325016146227,-3.54912094524647,0.000386519506557348,0.00280850413824682
"gene:AT1G23870",241.307839897249,-1.37076498974373,0.441940814775263,-3.10169358410763,0.00192417016220183,0.0111048654508425
"gene:AT1G23880",22.8483391971556,-4.55586635137892,1.56885820722434,-2.90393760914778,0.00368501586139246,0.0192585352430307
"gene:AT1G24120",148.767603803006,-1.43072305986448,0.533899466114212,-2.67976117353603,0.0073674704186525,0.034154400437915
"gene:AT1G24450",26.3810080907233,-5.48352518776376,1.55127859930678,-3.53484228443182,0.00040801861132819,0.0029381003482398
"gene:AT1G24530",190.051649843486,-1.8203315750057,0.689912652216186,-2.63849571269392,0.00832747533581324,0.0379108905543362
"gene:AT1G25230",569.102953112739,-1.2222355030388,0.354177073698841,-3.45091648726556,0.000558686416314628,0.00383509134851068
"gene:AT1G25250",32.6208854622605,-7.4990464891288,1.53320527992929,-4.8910909630279,1.00278605163245e-06,1.27910045870254e-05
"gene:AT1G25375",26.5984576581999,-4.30229124188769,1.49413742841699,-2.8794481418258,0.00398371808100365,0.0205180248275921
"gene:AT1G25440",833.414688652826,-1.31851028645205,0.306087158044579,-4.30763020204859,1.65012963176132e-05,0.000169576589173208
"gene:AT1G25480",21.6289101502438,-5.74419688421498,1.69930658673699,-3.38031814214585,0.000724019705827188,0.00479722247771488
"gene:AT1G26190",78.4879755339754,-2.09451503918805,0.77360942143715,-2.70745802875181,0.00678006432562631,0.0318454558661921
"gene:AT1G26220",69.6742128233925,-3.87283726235777,1.25065459103101,-3.09664817938667,0.00195722013849122,0.011255623909674
"gene:AT1G26920",396.60537420467,-1.73068469801952,0.441447458831742,-3.92047720152166,8.83737967555585e-05,0.000757692133608459
"gene:AT1G27480",211.594531421098,-1.20819568883116,0.459238769574485,-2.63086605242548,0.00851675960966086,0.0386088712302369
"gene:AT1G27510",225.866255736164,-1.77533477965499,0.558271549683209,-3.18005597932119,0.00147246604472206,0.00886398151499381
"gene:AT1G27660",181.68905499216,-2.03337964615139,0.584244470015192,-3.48035753953908,0.000500745047602841,0.00349849026361506
"gene:AT1G28230",8.79715091168429,-6.6423952417467,2.58643920844039,-2.56816213583153,0.0102239323435509,0.0446641511004693
"gene:AT1G28310",196.555893244247,-1.75226667892823,0.492572667328254,-3.55737700273268,0.000374576391339565,0.00273307292665047
"gene:AT1G28330",1206.99243787216,-1.68201344183513,0.299555181374662,-5.61503704965593,1.96520132580559e-08,3.19748056797177e-07
"gene:AT1G29070",432.834406064263,-1.01494861764597,0.358638102334395,-2.83000777396381,0.00465468731225069,0.0233925382209403
"gene:AT1G29160",198.394773848442,-1.2124500717633,0.472319315487434,-2.56701352666903,0.0102578610815783,0.0447920394959664
"gene:AT1G29260",129.010815079662,-2.3244980160487,0.740914118728163,-3.13733799544661,0.00170489463212367,0.0100231557358327
"gene:AT1G29450",12.4280372480767,-7.13114896240375,2.22109208608736,-3.21064984521459,0.00132435200899479,0.0081240352427582
"gene:AT1G29660",26.9283628659691,-3.90344330389504,1.1122472276318,-3.50951048195126,0.000448932363378362,0.00318640530796975
"gene:AT1G29980",68.4126092056497,-2.19322363576093,0.754197198327161,-2.90802410911308,0.00363720295653678,0.0190500360564408
"gene:AT1G30200",122.786081507808,-1.81385379470169,0.715514764005794,-2.53503335772817,0.0112436618718335,0.0482860338485165
"gene:AT1G30410",384.105743876926,-1.15375112020752,0.342744251017059,-3.36621582064143,0.000762070588981179,0.00501824656062598
"gene:AT1G30440",410.232783142774,-1.27582061602977,0.332386109558523,-3.8383692318681,0.000123854144973009,0.00103022669941248
"gene:AT1G30520",184.564179780756,-1.83167933914236,0.50535153122193,-3.6245647355879,0.000289448515068051,0.00217035645423835
"gene:AT1G30545",27.5140228283463,-3.93467696035153,1.1936736720578,-3.29627523204768,0.000979759783959445,0.0062631738032718
"gene:AT1G30820",530.623034294487,-1.58410126872393,0.355121318885989,-4.46073266931209,8.16799270931157e-06,8.92267444204478e-05
"gene:AT1G31170",164.03768468387,-1.34885802576531,0.452061434282868,-2.98379362509674,0.00284698725268196,0.0154580565979189
"gene:AT1G31180",150.517617213484,-1.84851918650413,0.522185730051036,-3.5399649590644,0.000400180162077095,0.00289139180167415
"gene:AT1G31320",23.4869568412596,-3.13843056797137,1.16044004268008,-2.70451764205159,0.00684036372992056,0.0320895249996371
"gene:AT1G31650",209.034547348034,-1.73202842115532,0.4163119152786,-4.16041039804548,3.17676232363416e-05,0.000305121363299951
"gene:AT1G31770",88.3581420810898,-3.93291733154571,0.920047420163979,-4.27468980984127,1.91403584530714e-05,0.000194618922083844
"gene:AT1G32450",149.998309945748,-4.7886479105172,0.616417119173223,-7.76851868900078,7.9409291049429e-15,2.46527424857969e-13
"gene:AT1G32470",943.137714572805,-1.84574574715544,0.358222898548354,-5.15250631557907,2.57027958548107e-07,3.62172338662808e-06
"gene:AT1G32990",428.26907120009,-1.05583762697285,0.371984501008058,-2.83839144940606,0.00453415387309281,0.0228703862026442
"gene:AT1G33040",249.495401743224,-1.49045235439022,0.562478738150171,-2.64979323359295,0.00805410453893163,0.0368493948574652
"gene:AT1G33810",141.888042852254,-2.03796870044846,0.50744161612194,-4.01616390083136,5.91531241190863e-05,0.000531076658665485
"gene:AT1G34010",67.2819368385219,-3.5106824353202,1.04508401466869,-3.35923465103726,0.000781586709559911,0.0051327127211222
"gene:AT1G34430",444.409950962963,-1.18034803238203,0.394896457904435,-2.98900638067429,0.00279886286732581,0.0152311316003074
"gene:AT1G34630",110.055979525937,-1.82850599013893,0.667634254187227,-2.73878396542871,0.00616668801476234,0.0294824666935284
"gene:AT1G35420",164.485069041443,-1.66647310933781,0.473972432693215,-3.51597053834659,0.00043814960140434,0.00312005309945643
"gene:AT1G35460",111.728304195641,-2.23417869678851,0.783972931593341,-2.84981611832921,0.0043744511238698,0.0222338091450346
"gene:AT1G36370",248.772723813525,-1.35427649422547,0.487225390481709,-2.77956880056379,0.00544311218363613,0.0266452246466501
"gene:AT1G36390",156.700206201682,-2.15843685308015,0.830458855384767,-2.59908945408272,0.00934714118154064,0.04160818072671
"gene:AT1G42550",515.513730601115,-1.15541527439232,0.303112514266461,-3.81183626544899,0.000137938240589771,0.00113608697255965
"gene:AT1G42970",2768.0884703334,-1.02535853450366,0.221366329164895,-4.6319534609072,3.62231590241014e-06,4.26697285738007e-05
"gene:AT1G43670",422.678961315718,-1.09471575191742,0.42234956259023,-2.59196610789326,0.00954291723268239,0.0423035630803018
"gene:AT1G43710",236.693526282885,-2.7555453086567,0.556488053875333,-4.95167019214039,7.35792293568031e-07,9.58222602611465e-06
"gene:AT1G44110",109.606915313884,-2.67358558618777,0.851418916423586,-3.14015290782856,0.00168859672863222,0.00994861029467801
"gene:AT1G46264",84.5276270402481,-2.88092142861318,0.971480114922995,-2.96549706407685,0.00302194229743397,0.0162839712600809
"gene:AT1G47670",201.169223979919,-1.42885930288518,0.483079036313797,-2.95781682804598,0.00309826171328723,0.0166393251834131
"gene:AT1G47960",475.003012815505,-4.1618943963465,1.51161218879337,-2.75328184517267,0.00590010778096802,0.028412628113103
"gene:AT1G47970",598.34883776513,-1.23863561632177,0.373345783015557,-3.31766333696651,0.000907738239817283,0.00585744728551903
"gene:AT1G48200",20.6776660486154,-5.26708064134782,1.61367649221613,-3.26402514181409,0.00109841417834031,0.00690022066080103
"gene:AT1G48230",135.171276089036,-1.41283916196796,0.512020195613806,-2.75934264716699,0.00579177719227597,0.0279609047897988
"gene:AT1G48350",919.064839057756,-1.13544432069669,0.328658094474715,-3.45478885134851,0.000550723939037002,0.00379124977774829
"gene:AT1G48355",194.017725847284,-2.48304867571884,0.951290859433258,-2.6101887252424,0.00904922842880303,0.0405729207541581
"gene:AT1G48750",76.7799740771662,-3.03770669006913,0.664076914294623,-4.57432960652722,4.77747230842741e-06,5.49980783448629e-05
"gene:AT1G49010",174.313140423245,-2.531024963433,0.695954085061122,-3.63677003664792,0.000276078198429837,0.00208472073886916
"gene:AT1G49470",222.414239603259,-3.28102606951614,0.583810044373621,-5.62002332973974,1.90931674605271e-08,3.11709319152015e-07
"gene:AT1G49475",26.0067213491537,-7.31885416143104,1.60633180731005,-4.5562530282502,5.20742019693712e-06,5.94498362696593e-05
"gene:AT1G49480",234.640083707636,-2.05886334491553,0.398714865792457,-5.16374863732127,2.42052692622128e-07,3.42072703934708e-06
"gene:AT1G49660",218.684572160205,-1.75193737876807,0.516321633359212,-3.39311248178754,0.000691032562444565,0.0045928849316067
"gene:AT1G49740",175.308016711885,-1.67794720353474,0.47395115416447,-3.54033783606413,0.000399615133312779,0.00288839357341509
"gene:AT1G49840",112.226174960521,-3.74312815597504,0.851228733785022,-4.39732354819728,1.09593915543605e-05,0.000116997431302458
"gene:AT1G49870",51.0670430035493,-3.68680041487498,0.957441753823587,-3.85067854013215,0.00011779102378975,0.000985546626954978
"gene:AT1G49990",14.1430503924604,-7.32372496795411,2.05645633907616,-3.56133258401401,0.000368977347582495,0.00269630827117231
"gene:AT1G50120",183.752714286375,-2.24682193397394,0.644266511322914,-3.48741071355765,0.000487721742675916,0.0034261562419803
"gene:AT1G51570",726.133393925431,-1.07048926295013,0.317670055286953,-3.36981482873212,0.000752187113964795,0.00495995120575347
"gene:AT1G51730",276.452240153921,-1.08823581375397,0.388947810111403,-2.79789674980371,0.00514365522191182,0.0254773740893872
"gene:AT1G51940",247.977725601147,-1.11284728946988,0.440250912890676,-2.52775691517128,0.0114793801302094,0.0491011352769492
"gene:AT1G52220",787.19915790168,-1.02254195452979,0.259616521402632,-3.9386628747866,8.193696357604e-05,0.000707864755346327
"gene:AT1G52340",140.841682034041,-3.21557216621758,1.07561512636333,-2.9895192875257,0.00279416806109147,0.0152098831560771
"gene:AT1G52450",12.1322058302005,-7.09860843771958,2.71081861654602,-2.61862169397532,0.00882857952024,0.0397688974035992
"gene:AT1G52618",18.3220671366598,-7.69512671851239,2.19376011027021,-3.5077339051281,0.000451940855343394,0.0032028562531847
"gene:AT1G52740",385.356842480814,-1.42758125288524,0.336331045629372,-4.24457174393113,2.19011289599914e-05,0.000219558817823913
"gene:AT1G52770",11.551674138491,-7.03665555026156,2.2963841767449,-3.06423272792096,0.00218229072212736,0.0123470699057929
"gene:AT1G52880",27.4886283602108,-3.86129695317165,1.43954145036534,-2.68231036500665,0.00731155917814815,0.0339524465768385
"gene:AT1G53160",251.293375545795,-11.4736452700864,1.2862184738091,-8.92044820045819,4.64404907564326e-19,1.98201012434549e-17
"gene:AT1G53520",69.6591559588775,-3.44137280601996,0.999924523138515,-3.4416325696447,0.000578215064791862,0.00394431262372458
"gene:AT1G53650",72.5765773528555,-3.71037153540454,1.07582233641684,-3.44887014315243,0.000562937350329264,0.00385327813625095
"gene:AT1G54385",36.8894628840351,-4.93664079028856,1.21019963474651,-4.07919540590722,4.51918392962745e-05,0.000416197379318034
"gene:AT1G54580",609.541163180793,-1.6634788456568,0.324237594199086,-5.1304317433203,2.89078370437943e-07,4.04667670850148e-06
